"level","start_date","end_date","lower_age_limit","geography","geography_code","proportion_pos","proportion_pos_high_95","proportion_pos_low_95","population"
"age_school","2021-09-12","2021-09-12",50,"England","E92000001",0.00752246927589814,0.00844297570336259,0.00667011380849859,13618246
"age_school","2021-09-12","2021-09-12",70,"England","E92000001",0.00530201669326263,0.00634403272813884,0.00440745710127682,7679719
"age_school","2021-09-13","2021-09-13",2,"England","E92000001",0.0211577862964232,0.0249265094791917,0.0178600572658625,6254603
"age_school","2021-09-13","2021-09-13",11,"England","E92000001",0.0257894871675413,0.029857153965896,0.022051787946409,3370248
"age_school","2021-09-13","2021-09-13",16,"England","E92000001",0.0173262909841993,0.0210611824842138,0.014125087432216,5950637
"age_school","2021-09-13","2021-09-13",25,"England","E92000001",0.00767444124585676,0.00962123418777388,0.00605735545279623,7596145
"age_school","2021-09-13","2021-09-13",35,"England","E92000001",0.00796817802185332,0.00919717473573983,0.00686999506858022,10853151
"age_school","2021-09-13","2021-09-13",50,"England","E92000001",0.00738168634900584,0.008284249079272,0.00655317749952799,13618246
"age_school","2021-09-13","2021-09-13",70,"England","E92000001",0.0051288911148974,0.00614353899382776,0.00422570652934019,7679719
"age_school","2021-09-14","2021-09-14",2,"England","E92000001",0.0219610736917535,0.0258433257745766,0.0186158092976214,6254603
"age_school","2021-09-14","2021-09-14",11,"England","E92000001",0.0266358471383614,0.0308917321148739,0.022800280316921,3370248
"age_school","2021-09-14","2021-09-14",16,"England","E92000001",0.016172003824671,0.01977745279163,0.0129888049408221,5950637
"age_school","2021-09-14","2021-09-14",25,"England","E92000001",0.00742660841969337,0.00933279094493113,0.005817057217966,7596145
"age_school","2021-09-14","2021-09-14",35,"England","E92000001",0.0077573099220007,0.00899904029766735,0.00669267218412053,10853151
"age_school","2021-09-14","2021-09-14",50,"England","E92000001",0.00721747292540291,0.00809208689874047,0.0063903528758518,13618246
"age_school","2021-09-14","2021-09-14",70,"England","E92000001",0.00484422426708463,0.00583245570758532,0.00396669446487156,7679719
"age_school","2021-09-15","2021-09-15",2,"England","E92000001",0.0229297709188798,0.0270297663141729,0.0193686920463522,6254603
"age_school","2021-09-15","2021-09-15",11,"England","E92000001",0.0277687286786182,0.0321610625416507,0.0237054415626274,3370248
"age_school","2021-09-15","2021-09-15",16,"England","E92000001",0.0151205450448571,0.0187025701971088,0.0121556304285028,5950637
"age_school","2021-09-15","2021-09-15",25,"England","E92000001",0.00712304529565663,0.00901893234167326,0.00554512230468833,7596145
"age_school","2021-09-15","2021-09-15",35,"England","E92000001",0.00762189750588861,0.00882835840796807,0.00657334696131725,10853151
"age_school","2021-09-15","2021-09-15",50,"England","E92000001",0.00704772442730841,0.0079064515001719,0.00619588407720137,13618246
"age_school","2021-09-15","2021-09-15",70,"England","E92000001",0.00466622267613599,0.0055908931735861,0.00385053600133526,7679719
"age_school","2021-09-16","2021-09-16",2,"England","E92000001",0.0240096097712825,0.0281237634250503,0.0201728110461625,6254603
"age_school","2021-09-16","2021-09-16",11,"England","E92000001",0.0289713664419417,0.0336373847151143,0.0249571804278367,3370248
"age_school","2021-09-16","2021-09-16",16,"England","E92000001",0.0142816691890016,0.0177069886019038,0.0114926465926898,5950637
"age_school","2021-09-16","2021-09-16",25,"England","E92000001",0.00681404903766713,0.00866876252824981,0.00529292680832255,7596145
"age_school","2021-09-16","2021-09-16",35,"England","E92000001",0.00754887428379825,0.00871299200198827,0.00647190455953027,10853151
"age_school","2021-09-16","2021-09-16",50,"England","E92000001",0.00688449738674132,0.00773790093487635,0.00602484462439036,13618246
"age_school","2021-09-16","2021-09-16",70,"England","E92000001",0.00452834883941395,0.00544210064897525,0.00372583793697138,7679719
"age_school","2021-09-17","2021-09-17",2,"England","E92000001",0.0248950740847757,0.0290400855852541,0.0209646950936183,6254603
"age_school","2021-09-17","2021-09-17",11,"England","E92000001",0.0305863174743657,0.0353756011291177,0.0265088365606976,3370248
"age_school","2021-09-17","2021-09-17",16,"England","E92000001",0.0135261810111695,0.0167795706258404,0.0108520451490689,5950637
"age_school","2021-09-17","2021-09-17",25,"England","E92000001",0.00652954612755237,0.00833583272692847,0.00504134762082409,7596145
"age_school","2021-09-17","2021-09-17",35,"England","E92000001",0.0075346353655995,0.00869259496966462,0.00643985279770871,10853151
"age_school","2021-09-17","2021-09-17",50,"England","E92000001",0.00673638502201893,0.00757314739858393,0.00590476965226007,13618246
"age_school","2021-09-17","2021-09-17",70,"England","E92000001",0.00444725782735541,0.00534505125784728,0.00366023920981802,7679719
"age_school","2021-09-18","2021-09-18",2,"England","E92000001",0.0256132463863593,0.0297691022535948,0.0216408142073886,6254603
"age_school","2021-09-18","2021-09-18",11,"England","E92000001",0.0326265076555733,0.0375072976460269,0.02841189447161,3370248
"age_school","2021-09-18","2021-09-18",16,"England","E92000001",0.0128170383547065,0.0159444223076336,0.0102561798604351,5950637
"age_school","2021-09-18","2021-09-18",25,"England","E92000001",0.0062968810193317,0.00809777328480898,0.00483377816950657,7596145
"age_school","2021-09-18","2021-09-18",35,"England","E92000001",0.0076204131698951,0.00878693263607121,0.0065421706952742,10853151
"age_school","2021-09-18","2021-09-18",50,"England","E92000001",0.00656903896026843,0.00743583768195277,0.00579210243600682,13618246
"age_school","2021-09-18","2021-09-18",70,"England","E92000001",0.00442075182365424,0.00532092991141292,0.00363646891856812,7679719
"age_school","2021-09-19","2021-09-19",2,"England","E92000001",0.0258960546976708,0.0298693003326194,0.0223200605906156,6254603
"age_school","2021-09-19","2021-09-19",11,"England","E92000001",0.0353913646902724,0.0399870997895739,0.0311922282231141,3370248
"age_school","2021-09-19","2021-09-19",16,"England","E92000001",0.0123513605692839,0.0152603351548216,0.00984995513253,5950637
"age_school","2021-09-19","2021-09-19",25,"England","E92000001",0.00599241050908154,0.00768220276499139,0.00462117984963958,7596145
"age_school","2021-09-19","2021-09-19",35,"England","E92000001",0.00771279840233437,0.00891026046086361,0.00669003804219362,10853151
"age_school","2021-09-19","2021-09-19",50,"England","E92000001",0.00651617020520718,0.00732075412983509,0.00578302668205263,13618246
"age_school","2021-09-19","2021-09-19",70,"England","E92000001",0.00455382710626019,0.00543186804164181,0.00376878389832351,7679719
"age_school","2021-09-20","2021-09-20",2,"England","E92000001",0.026256905692412,0.0302962206690548,0.0226468958749989,6254603
"age_school","2021-09-20","2021-09-20",11,"England","E92000001",0.0381194897787232,0.0429596255828837,0.0337767986003815,3370248
"age_school","2021-09-20","2021-09-20",16,"England","E92000001",0.0118194507168126,0.0147574005692415,0.00936924708555034,5950637
"age_school","2021-09-20","2021-09-20",25,"England","E92000001",0.00575831525911807,0.00741595084095189,0.0044326740566429,7596145
"age_school","2021-09-20","2021-09-20",35,"England","E92000001",0.00793562958379609,0.00915394844310873,0.00683790308211026,10853151
"age_school","2021-09-20","2021-09-20",50,"England","E92000001",0.00644138894663953,0.00726881282796634,0.00567839741139928,13618246
"age_school","2021-09-20","2021-09-20",70,"England","E92000001",0.00464178025194606,0.00555635560771281,0.00385568869714769,7679719
"age_school","2021-09-21","2021-09-21",2,"England","E92000001",0.026626992738349,0.0306523388082877,0.02290537196358,6254603
"age_school","2021-09-21","2021-09-21",11,"England","E92000001",0.0413184756237822,0.0462033305047791,0.0366245901917435,3370248
"age_school","2021-09-21","2021-09-21",16,"England","E92000001",0.0113123603621083,0.0142125224854788,0.00895817963557774,5950637
"age_school","2021-09-21","2021-09-21",25,"England","E92000001",0.00557130581989418,0.0071555841467046,0.00429509590871763,7596145
"age_school","2021-09-21","2021-09-21",35,"England","E92000001",0.00823194570026587,0.0094620732104214,0.0070901818052506,10853151
"age_school","2021-09-21","2021-09-21",50,"England","E92000001",0.00642240807094636,0.00725474297443533,0.00566997196664377,13618246
"age_school","2021-09-21","2021-09-21",70,"England","E92000001",0.00476636703289393,0.00570988075637825,0.00393426918189781,7679719
"age_school","2021-09-22","2021-09-22",2,"England","E92000001",0.0269210173885788,0.0310538030551973,0.0231822291499195,6254603
"age_school","2021-09-22","2021-09-22",11,"England","E92000001",0.044557721288617,0.049761621893107,0.0396738679313658,3370248
"age_school","2021-09-22","2021-09-22",16,"England","E92000001",0.0108502848265135,0.0136790273961769,0.0084981017597756,5950637
"age_school","2021-09-22","2021-09-22",25,"England","E92000001",0.00541997742412314,0.00700070557289988,0.0041438551817075,7596145
"age_school","2021-09-22","2021-09-22",35,"England","E92000001",0.00860274761744957,0.00985782494153014,0.0074394963684581,10853151
"age_school","2021-09-22","2021-09-22",50,"England","E92000001",0.00640460389888225,0.00727205084226965,0.00563204955879909,13618246
"age_school","2021-09-22","2021-09-22",70,"England","E92000001",0.00487122921291054,0.00586249579085431,0.00401605371329211,7679719
"age_school","2021-09-23","2021-09-23",2,"England","E92000001",0.0271705596610126,0.0316539096455644,0.0233581311738313,6254603
"age_school","2021-09-23","2021-09-23",11,"England","E92000001",0.0481391599633595,0.05368403031931,0.0429036074273674,3370248
"age_school","2021-09-23","2021-09-23",16,"England","E92000001",0.0104976814719877,0.0132529718401671,0.00813919963252657,5950637
"age_school","2021-09-23","2021-09-23",25,"England","E92000001",0.00531918474345597,0.00688453720114122,0.00407495592444762,7596145
"age_school","2021-09-23","2021-09-23",35,"England","E92000001",0.00903398708143376,0.010302784395505,0.00784730461243386,10853151
"age_school","2021-09-23","2021-09-23",50,"England","E92000001",0.0064062236658896,0.00730129424842458,0.00561079390775425,13618246
"age_school","2021-09-23","2021-09-23",70,"England","E92000001",0.00498874926274874,0.00603061441016851,0.00410866372191171,7679719
"age_school","2021-09-24","2021-09-24",2,"England","E92000001",0.0273775516743106,0.0318812212609573,0.0234891397500988,6254603
"age_school","2021-09-24","2021-09-24",11,"England","E92000001",0.0516295987629055,0.0573505532883676,0.0461618779512449,3370248
"age_school","2021-09-24","2021-09-24",16,"England","E92000001",0.0102246940042851,0.0129651152846785,0.00789267317189756,5950637
"age_school","2021-09-24","2021-09-24",25,"England","E92000001",0.00525906817146458,0.0067884413601351,0.0040227094767646,7596145
"age_school","2021-09-24","2021-09-24",35,"England","E92000001",0.0094903855735846,0.0108148611247716,0.0082689680859501,10853151
"age_school","2021-09-24","2021-09-24",50,"England","E92000001",0.00641540729873376,0.00731213563712316,0.00561045169497504,13618246
"age_school","2021-09-24","2021-09-24",70,"England","E92000001",0.00513185097138555,0.00617764780590262,0.00427893021758092,7679719
"age_school","2021-09-25","2021-09-25",2,"England","E92000001",0.0275841967994776,0.0319936351595352,0.0236916980897934,6254603
"age_school","2021-09-25","2021-09-25",11,"England","E92000001",0.0552573416119861,0.0612886757321695,0.0494478569716846,3370248
"age_school","2021-09-25","2021-09-25",16,"England","E92000001",0.00995643482071959,0.012580222262272,0.00763801232360806,5950637
"age_school","2021-09-25","2021-09-25",25,"England","E92000001",0.00524788546410233,0.00678633317670162,0.00401231959107796,7596145
"age_school","2021-09-25","2021-09-25",35,"England","E92000001",0.00995766800124372,0.0113317388124386,0.00872356789072216,10853151
"age_school","2021-09-25","2021-09-25",50,"England","E92000001",0.00642374395751451,0.00730453280826986,0.00563423000997857,13618246
"age_school","2021-09-25","2021-09-25",70,"England","E92000001",0.00532676563924192,0.00635622496077195,0.00444814062115294,7679719
"age_school","2021-09-26","2021-09-26",2,"England","E92000001",0.0277207808501676,0.0318863019882983,0.0240971991719897,6254603
"age_school","2021-09-26","2021-09-26",11,"England","E92000001",0.0588048986987675,0.0648304483741173,0.0528580721556727,3370248
"age_school","2021-09-26","2021-09-26",16,"England","E92000001",0.0096347729977689,0.0121487018755998,0.00749856917348884,5950637
"age_school","2021-09-26","2021-09-26",25,"England","E92000001",0.00528631825468034,0.00682404692543889,0.0040788919901505,7596145
"age_school","2021-09-26","2021-09-26",35,"England","E92000001",0.0105071739394543,0.01187534084792,0.00926819831344934,10853151
"age_school","2021-09-26","2021-09-26",50,"England","E92000001",0.00646033834944064,0.00730262977181327,0.00568349373069913,13618246
"age_school","2021-09-26","2021-09-26",70,"England","E92000001",0.00551372582074403,0.0065569100929674,0.00459774432412607,7679719
"age_school","2021-09-27","2021-09-27",2,"England","E92000001",0.028013426724595,0.0321940143198244,0.0243893426813786,6254603
"age_school","2021-09-27","2021-09-27",11,"England","E92000001",0.0620860296307829,0.0685447380619413,0.0561560226165428,3370248
"age_school","2021-09-27","2021-09-27",16,"England","E92000001",0.00944696958801273,0.0119551810047971,0.00737483409060554,5950637
"age_school","2021-09-27","2021-09-27",25,"England","E92000001",0.00536139562889726,0.00691039992460537,0.00414961846049589,7596145
"age_school","2021-09-27","2021-09-27",35,"England","E92000001",0.011015277456148,0.0124224948706356,0.00969616287272327,10853151
"age_school","2021-09-27","2021-09-27",50,"England","E92000001",0.00652090120489099,0.00734823630925838,0.00575032988080794,13618246
"age_school","2021-09-27","2021-09-27",70,"England","E92000001",0.0056502027688883,0.00667376401212286,0.00472340841697818,7679719
"age_school","2021-09-28","2021-09-28",2,"England","E92000001",0.0283771329941702,0.0326806045364325,0.0247116542414868,6254603
"age_school","2021-09-28","2021-09-28",11,"England","E92000001",0.065325872766302,0.0719757880893716,0.0592674518962674,3370248
"age_school","2021-09-28","2021-09-28",16,"England","E92000001",0.00933958475649508,0.0118582618217306,0.00723183812322131,5950637
"age_school","2021-09-28","2021-09-28",25,"England","E92000001",0.00546061357297296,0.00701302034837138,0.0042236118142546,7596145
"age_school","2021-09-28","2021-09-28",35,"England","E92000001",0.0114853739884127,0.0129489521089118,0.0101018236057467,10853151
"age_school","2021-09-28","2021-09-28",50,"England","E92000001",0.00656412853745556,0.00741109250234824,0.00581313643581715,13618246
