"WeekEndDate"	"LTLA"	"Lineage"	"Count"
"2021-08-14"	"E07000153"	"AY.87"	6
"2021-08-14"	"E07000153"	"AY.98"	1
"2021-08-14"	"E07000153"	"None"	20
"2021-08-14"	"E07000154"	"AY.120"	1
"2021-08-14"	"E07000154"	"AY.122"	9
"2021-08-14"	"E07000154"	"AY.4"	46
"2021-08-14"	"E07000154"	"AY.4.3"	2
"2021-08-14"	"E07000154"	"AY.46.5"	1
"2021-08-14"	"E07000154"	"AY.5"	5
"2021-08-14"	"E07000154"	"AY.6"	3
"2021-08-14"	"E07000154"	"AY.98"	1
"2021-08-14"	"E07000154"	"None"	19
"2021-08-14"	"E07000155"	"AY.120"	1
"2021-08-14"	"E07000155"	"AY.122"	1
"2021-08-14"	"E07000155"	"AY.4"	29
"2021-08-14"	"E07000155"	"AY.5"	2
"2021-08-14"	"E07000155"	"None"	13
"2021-08-14"	"E07000156"	"AY.120"	2
"2021-08-14"	"E07000156"	"AY.4"	16
"2021-08-14"	"E07000156"	"None"	3
"2021-08-14"	"E07000163"	"AY.4"	7
"2021-08-14"	"E07000163"	"AY.4.2"	1
"2021-08-14"	"E07000163"	"AY.6"	1
"2021-08-14"	"E07000163"	"B.1.617.2"	1
"2021-08-14"	"E07000164"	"AY.120"	1
"2021-08-14"	"E07000164"	"AY.4"	9
"2021-08-14"	"E07000164"	"AY.5"	2
"2021-08-14"	"E07000164"	"AY.98"	1
"2021-08-14"	"E07000164"	"None"	1
"2021-08-14"	"E07000165"	"AY.4"	43
"2021-08-14"	"E07000165"	"AY.4.2"	1
"2021-08-14"	"E07000165"	"AY.46.5"	1
"2021-08-14"	"E07000165"	"AY.6"	2
"2021-08-14"	"E07000165"	"AY.9.2"	1
"2021-08-14"	"E07000165"	"AY.98"	1
"2021-08-14"	"E07000166"	"AY.122"	1
"2021-08-14"	"E07000166"	"AY.4"	13
"2021-08-14"	"E07000166"	"AY.6"	1
"2021-08-14"	"E07000166"	"AY.98"	1
"2021-08-14"	"E07000166"	"None"	4
"2021-08-14"	"E07000167"	"AY.120"	1
"2021-08-14"	"E07000167"	"AY.4"	19
"2021-08-14"	"E07000167"	"AY.6"	1
"2021-08-14"	"E07000167"	"AY.98"	1
"2021-08-14"	"E07000167"	"None"	3
"2021-08-14"	"E07000168"	"AY.4"	23
"2021-08-14"	"E07000168"	"AY.5"	2
"2021-08-14"	"E07000168"	"AY.98"	1
"2021-08-14"	"E07000169"	"AY.122"	1
"2021-08-14"	"E07000169"	"AY.4"	17
"2021-08-14"	"E07000169"	"AY.4.2"	1
"2021-08-14"	"E07000169"	"AY.9"	1
"2021-08-14"	"E07000169"	"AY.9.2"	2
"2021-08-14"	"E07000170"	"AY.120"	1
"2021-08-14"	"E07000170"	"AY.4"	49
"2021-08-14"	"E07000170"	"AY.43"	3
"2021-08-14"	"E07000170"	"AY.46.5"	1
"2021-08-14"	"E07000170"	"AY.5"	2
"2021-08-14"	"E07000170"	"AY.6"	2
"2021-08-14"	"E07000170"	"AY.98"	2
"2021-08-14"	"E07000170"	"B.1.617.2"	1
"2021-08-14"	"E07000170"	"None"	11
"2021-08-14"	"E07000171"	"AY.111"	6
"2021-08-14"	"E07000171"	"AY.120"	1
"2021-08-14"	"E07000171"	"AY.4"	34
"2021-08-14"	"E07000171"	"AY.46.5"	1
"2021-08-14"	"E07000171"	"AY.5"	1
"2021-08-14"	"E07000171"	"None"	2
"2021-08-14"	"E07000172"	"AY.120"	2
"2021-08-14"	"E07000172"	"AY.4"	37
"2021-08-14"	"E07000172"	"AY.42"	1
"2021-08-14"	"E07000172"	"AY.43"	1
"2021-08-14"	"E07000172"	"AY.5"	1
"2021-08-14"	"E07000172"	"AY.6"	2
"2021-08-14"	"E07000172"	"AY.98"	3
"2021-08-14"	"E07000172"	"B.1.617.2"	2
"2021-08-14"	"E07000172"	"None"	6
"2021-08-14"	"E07000173"	"AY.11"	2
"2021-08-14"	"E07000173"	"AY.111"	1
"2021-08-14"	"E07000173"	"AY.120"	2
"2021-08-14"	"E07000173"	"AY.4"	53
"2021-08-14"	"E07000173"	"AY.4.2"	1
"2021-08-14"	"E07000173"	"AY.43"	1
"2021-08-14"	"E07000173"	"AY.5"	3
"2021-08-14"	"E07000173"	"AY.6"	2
"2021-08-14"	"E07000173"	"B.1.617.2"	1
"2021-08-14"	"E07000173"	"None"	6
"2021-08-14"	"E07000174"	"AY.4"	43
"2021-08-14"	"E07000174"	"AY.43"	2
"2021-08-14"	"E07000174"	"AY.5"	7
"2021-08-14"	"E07000174"	"AY.5.4"	1
"2021-08-14"	"E07000174"	"AY.98"	1
"2021-08-14"	"E07000174"	"B.1.617.2"	1
"2021-08-14"	"E07000174"	"None"	8
"2021-08-14"	"E07000175"	"AY.111"	3
"2021-08-14"	"E07000175"	"AY.4"	39
"2021-08-14"	"E07000175"	"AY.43"	1
"2021-08-14"	"E07000175"	"AY.5"	2
"2021-08-14"	"E07000175"	"AY.6"	2
"2021-08-14"	"E07000175"	"B.1.617.2"	2
"2021-08-14"	"E07000175"	"None"	8
"2021-08-14"	"E07000176"	"AY.4"	12
"2021-08-14"	"E07000176"	"AY.5"	1
"2021-08-14"	"E07000176"	"None"	3
"2021-08-14"	"E07000177"	"AY.119"	1
"2021-08-14"	"E07000177"	"AY.120"	6
"2021-08-14"	"E07000177"	"AY.4"	55
"2021-08-14"	"E07000177"	"AY.4.2.1"	1
"2021-08-14"	"E07000177"	"AY.43"	1
"2021-08-14"	"E07000177"	"AY.46.5"	1
"2021-08-14"	"E07000177"	"AY.5"	6
"2021-08-14"	"E07000177"	"AY.6"	3
"2021-08-14"	"E07000177"	"AY.9"	1
"2021-08-14"	"E07000177"	"None"	18
"2021-08-14"	"E07000178"	"AY.120"	4
"2021-08-14"	"E07000178"	"AY.4"	83
"2021-08-14"	"E07000178"	"AY.4.2"	2
"2021-08-14"	"E07000178"	"AY.43"	2
"2021-08-14"	"E07000178"	"AY.5"	5
"2021-08-14"	"E07000178"	"AY.6"	4
"2021-08-14"	"E07000178"	"AY.7"	5
"2021-08-14"	"E07000178"	"AY.9"	1
"2021-08-14"	"E07000178"	"AY.98"	3
"2021-08-14"	"E07000178"	"None"	7
"2021-08-14"	"E07000179"	"AY.120"	1
"2021-08-14"	"E07000179"	"AY.34"	1
"2021-08-14"	"E07000179"	"AY.4"	53
"2021-08-14"	"E07000179"	"AY.4.2"	1
"2021-08-14"	"E07000179"	"AY.43"	1
"2021-08-14"	"E07000179"	"AY.5"	2
"2021-08-14"	"E07000179"	"AY.6"	3
"2021-08-14"	"E07000179"	"AY.7"	1
"2021-08-14"	"E07000179"	"AY.9"	1
"2021-08-14"	"E07000179"	"AY.98"	1
"2021-08-14"	"E07000179"	"B.1.617.2"	2
"2021-08-14"	"E07000179"	"None"	16
"2021-08-14"	"E07000180"	"AY.120"	3
"2021-08-14"	"E07000180"	"AY.4"	35
"2021-08-14"	"E07000180"	"AY.4.2"	1
"2021-08-14"	"E07000180"	"AY.5"	1
"2021-08-14"	"E07000180"	"AY.6"	2
"2021-08-14"	"E07000180"	"AY.7"	1
"2021-08-14"	"E07000180"	"AY.70"	1
"2021-08-14"	"E07000180"	"B.1.617.2"	1
"2021-08-14"	"E07000180"	"None"	2
"2021-08-14"	"E07000181"	"AY.120"	1
"2021-08-14"	"E07000181"	"AY.4"	33
"2021-08-14"	"E07000181"	"AY.4.2"	2
"2021-08-14"	"E07000181"	"AY.43"	2
"2021-08-14"	"E07000181"	"AY.5"	6
"2021-08-14"	"E07000181"	"AY.6"	1
"2021-08-14"	"E07000181"	"AY.70"	2
"2021-08-14"	"E07000181"	"AY.98.1"	1
"2021-08-14"	"E07000181"	"B.1.617.2"	1
"2021-08-14"	"E07000181"	"None"	3
"2021-08-14"	"E07000187"	"AY.120"	2
"2021-08-14"	"E07000187"	"AY.4"	12
"2021-08-14"	"E07000187"	"AY.6"	1
"2021-08-14"	"E07000187"	"B.1.617.2"	1
"2021-08-14"	"E07000187"	"None"	22
"2021-08-14"	"E07000188"	"AY.120"	4
"2021-08-14"	"E07000188"	"AY.4"	56
"2021-08-14"	"E07000188"	"AY.4.2"	1
"2021-08-14"	"E07000188"	"AY.4.5"	1
"2021-08-14"	"E07000188"	"AY.43"	2
"2021-08-14"	"E07000188"	"AY.5"	1
"2021-08-14"	"E07000188"	"AY.6"	1
"2021-08-14"	"E07000188"	"AY.7"	2
"2021-08-14"	"E07000188"	"AY.9"	10
"2021-08-14"	"E07000188"	"None"	32
"2021-08-14"	"E07000189"	"AY.120"	1
"2021-08-14"	"E07000189"	"AY.4"	29
"2021-08-14"	"E07000189"	"AY.5"	9
"2021-08-14"	"E07000189"	"AY.6"	2
"2021-08-14"	"E07000189"	"AY.9"	4
"2021-08-14"	"E07000189"	"B.1.617.2"	3
"2021-08-14"	"E07000189"	"None"	21
"2021-08-14"	"E07000192"	"AY.120"	3
"2021-08-14"	"E07000192"	"AY.122"	1
"2021-08-14"	"E07000192"	"AY.4"	27
"2021-08-14"	"E07000192"	"AY.4.2"	2
"2021-08-14"	"E07000192"	"AY.5"	2
"2021-08-14"	"E07000192"	"AY.6"	1
"2021-08-14"	"E07000192"	"AY.9"	2
"2021-08-14"	"E07000192"	"None"	3
"2021-08-14"	"E07000193"	"AY.122"	1
"2021-08-14"	"E07000193"	"AY.4"	27
"2021-08-14"	"E07000193"	"AY.5"	1
"2021-08-14"	"E07000193"	"AY.87"	1
"2021-08-14"	"E07000193"	"None"	5
"2021-08-14"	"E07000194"	"AY.111"	1
"2021-08-14"	"E07000194"	"AY.120"	1
"2021-08-14"	"E07000194"	"AY.4"	19
"2021-08-14"	"E07000194"	"AY.5"	1
"2021-08-14"	"E07000194"	"AY.9.2"	1
"2021-08-14"	"E07000194"	"None"	12
"2021-08-14"	"E07000195"	"AY.4"	54
"2021-08-14"	"E07000195"	"AY.43"	1
"2021-08-14"	"E07000195"	"AY.5"	2
"2021-08-14"	"E07000195"	"AY.9"	7
"2021-08-14"	"E07000195"	"None"	3
"2021-08-14"	"E07000196"	"AY.120"	1
"2021-08-14"	"E07000196"	"AY.4"	16
"2021-08-14"	"E07000196"	"AY.42"	1
"2021-08-14"	"E07000196"	"AY.6"	1
"2021-08-14"	"E07000196"	"None"	3
"2021-08-14"	"E07000197"	"AY.4"	26
"2021-08-14"	"E07000197"	"AY.43"	2
"2021-08-14"	"E07000197"	"AY.5"	1
"2021-08-14"	"E07000197"	"AY.6"	1
"2021-08-14"	"E07000197"	"AY.9"	1
"2021-08-14"	"E07000197"	"None"	9
"2021-08-14"	"E07000198"	"AY.4"	39
"2021-08-14"	"E07000198"	"AY.43"	3
"2021-08-14"	"E07000198"	"AY.5"	1
"2021-08-14"	"E07000198"	"AY.6"	2
"2021-08-14"	"E07000198"	"B.1.617.2"	1
"2021-08-14"	"E07000198"	"None"	5
"2021-08-14"	"E07000199"	"AY.4"	14
"2021-08-14"	"E07000199"	"AY.6"	2
"2021-08-14"	"E07000199"	"AY.9"	1
"2021-08-14"	"E07000199"	"None"	5
"2021-08-14"	"E07000200"	"AY.4"	14
"2021-08-14"	"E07000200"	"AY.4.2"	1
"2021-08-14"	"E07000200"	"AY.6"	2
"2021-08-14"	"E07000200"	"None"	7
"2021-08-14"	"E07000202"	"AY.120"	2
"2021-08-14"	"E07000202"	"AY.4"	44
"2021-08-14"	"E07000202"	"AY.46.5"	1
"2021-08-14"	"E07000202"	"AY.5"	2
"2021-08-14"	"E07000202"	"AY.6"	3
"2021-08-14"	"E07000202"	"None"	7
"2021-08-14"	"E07000203"	"AY.120"	3
"2021-08-14"	"E07000203"	"AY.4"	39
"2021-08-14"	"E07000203"	"AY.6"	3
"2021-08-14"	"E07000203"	"AY.9"	1
"2021-08-14"	"E07000203"	"AY.98"	1
"2021-08-14"	"E07000203"	"None"	9
"2021-08-14"	"E07000207"	"AY.120"	1
"2021-08-14"	"E07000207"	"AY.4"	40
"2021-08-14"	"E07000207"	"AY.4.2"	2
"2021-08-14"	"E07000207"	"AY.4.2.1"	4
"2021-08-14"	"E07000207"	"AY.5"	6
"2021-08-14"	"E07000207"	"AY.6"	2
"2021-08-14"	"E07000207"	"None"	3
"2021-08-14"	"E07000208"	"AY.111"	1
"2021-08-14"	"E07000208"	"AY.120"	4
"2021-08-14"	"E07000208"	"AY.4"	12
"2021-08-14"	"E07000208"	"AY.4.2.1"	1
"2021-08-14"	"E07000208"	"AY.5"	2
"2021-08-14"	"E07000208"	"AY.6"	2
"2021-08-14"	"E07000208"	"None"	5
"2021-08-14"	"E07000209"	"AY.120"	1
"2021-08-14"	"E07000209"	"AY.4"	49
"2021-08-14"	"E07000209"	"AY.4.2"	1
"2021-08-14"	"E07000209"	"AY.4.2.1"	3
"2021-08-14"	"E07000209"	"AY.43"	2
"2021-08-14"	"E07000209"	"AY.5"	3
"2021-08-14"	"E07000209"	"AY.6"	8
"2021-08-14"	"E07000209"	"AY.9"	1
"2021-08-14"	"E07000209"	"B.1.617.2"	1
"2021-08-14"	"E07000209"	"None"	6
"2021-08-14"	"E07000210"	"AY.120"	2
"2021-08-14"	"E07000210"	"AY.4"	30
"2021-08-14"	"E07000210"	"AY.43"	1
"2021-08-14"	"E07000210"	"AY.5"	2
"2021-08-14"	"E07000210"	"AY.6"	1
"2021-08-14"	"E07000210"	"None"	3
"2021-08-14"	"E07000211"	"AY.120"	1
"2021-08-14"	"E07000211"	"AY.4"	51
"2021-08-14"	"E07000211"	"AY.4.2"	1
"2021-08-14"	"E07000211"	"AY.4.2.1"	1
"2021-08-14"	"E07000211"	"AY.46.2"	1
"2021-08-14"	"E07000211"	"AY.46.5"	1
"2021-08-14"	"E07000211"	"AY.5"	5
"2021-08-14"	"E07000211"	"AY.6"	1
"2021-08-14"	"E07000211"	"AY.89"	1
"2021-08-14"	"E07000211"	"AY.9"	1
"2021-08-14"	"E07000211"	"B.1.617.2"	1
"2021-08-14"	"E07000211"	"None"	5
"2021-08-14"	"E07000212"	"AY.120"	1
"2021-08-14"	"E07000212"	"AY.4"	23
"2021-08-14"	"E07000212"	"AY.4.2"	1
"2021-08-14"	"E07000212"	"AY.4.2.1"	1
"2021-08-14"	"E07000212"	"AY.5"	3
"2021-08-14"	"E07000212"	"AY.6"	5
"2021-08-14"	"E07000212"	"AY.9.2"	1
"2021-08-14"	"E07000212"	"None"	6
"2021-08-14"	"E07000213"	"AY.120"	1
"2021-08-14"	"E07000213"	"AY.4"	25
"2021-08-14"	"E07000213"	"AY.4.2"	1
"2021-08-14"	"E07000213"	"AY.5"	2
"2021-08-14"	"E07000213"	"AY.89"	1
"2021-08-14"	"E07000213"	"None"	9
"2021-08-14"	"E07000214"	"AY.120"	1
"2021-08-14"	"E07000214"	"AY.4"	29
"2021-08-14"	"E07000214"	"AY.5"	1
"2021-08-14"	"E07000214"	"AY.6"	2
"2021-08-14"	"E07000214"	"AY.7"	2
"2021-08-14"	"E07000214"	"AY.98"	1
"2021-08-14"	"E07000214"	"None"	4
"2021-08-14"	"E07000215"	"AY.111"	2
"2021-08-14"	"E07000215"	"AY.120"	1
"2021-08-14"	"E07000215"	"AY.4"	13
"2021-08-14"	"E07000215"	"AY.4.2.1"	1
"2021-08-14"	"E07000215"	"AY.5"	2
"2021-08-14"	"E07000215"	"AY.7"	1
"2021-08-14"	"E07000215"	"None"	3
"2021-08-14"	"E07000216"	"AY.4"	39
"2021-08-14"	"E07000216"	"AY.5"	5
"2021-08-14"	"E07000216"	"AY.6"	2
"2021-08-14"	"E07000216"	"AY.7"	1
"2021-08-14"	"E07000216"	"AY.9"	1
"2021-08-14"	"E07000216"	"AY.98"	3
"2021-08-14"	"E07000216"	"None"	5
"2021-08-14"	"E07000217"	"AY.120"	1
"2021-08-14"	"E07000217"	"AY.4"	42
"2021-08-14"	"E07000217"	"AY.4.2"	1
"2021-08-14"	"E07000217"	"AY.5"	5
"2021-08-14"	"E07000217"	"AY.6"	6
"2021-08-14"	"E07000217"	"B.1.617.2"	1
"2021-08-14"	"E07000217"	"None"	7
"2021-08-14"	"E07000218"	"AY.4"	18
"2021-08-14"	"E07000218"	"None"	3
"2021-08-14"	"E07000219"	"AY.120"	1
"2021-08-14"	"E07000219"	"AY.4"	34
"2021-08-14"	"E07000219"	"AY.4.2"	2
"2021-08-14"	"E07000219"	"AY.5"	3
"2021-08-14"	"E07000219"	"None"	2
"2021-08-14"	"E07000220"	"AY.120"	2
"2021-08-14"	"E07000220"	"AY.4"	17
"2021-08-14"	"E07000220"	"AY.43"	1
"2021-08-14"	"E07000220"	"AY.5"	2
"2021-08-14"	"E07000220"	"AY.6"	4
"2021-08-14"	"E07000220"	"B.1.617.2"	1
"2021-08-14"	"E07000220"	"None"	2
"2021-08-14"	"E07000221"	"AY.120"	1
"2021-08-14"	"E07000221"	"AY.4"	24
"2021-08-14"	"E07000221"	"AY.46.5"	1
"2021-08-14"	"E07000221"	"None"	5
"2021-08-14"	"E07000222"	"AY.120"	6
"2021-08-14"	"E07000222"	"AY.4"	48
"2021-08-14"	"E07000222"	"AY.4.2"	2
"2021-08-14"	"E07000222"	"AY.43"	1
"2021-08-14"	"E07000222"	"AY.46.5"	1
"2021-08-14"	"E07000222"	"AY.5"	1
"2021-08-14"	"E07000222"	"AY.7"	1
"2021-08-14"	"E07000222"	"AY.90"	1
"2021-08-14"	"E07000222"	"AY.98"	3
"2021-08-14"	"E07000222"	"None"	4
"2021-08-14"	"E07000223"	"AY.4"	16
"2021-08-14"	"E07000223"	"AY.46.5"	1
"2021-08-14"	"E07000223"	"AY.5"	2
"2021-08-14"	"E07000223"	"AY.6"	4
"2021-08-14"	"E07000223"	"None"	3
"2021-08-14"	"E07000224"	"AY.4"	18
"2021-08-14"	"E07000224"	"AY.46.5"	1
"2021-08-14"	"E07000224"	"AY.6"	2
"2021-08-14"	"E07000224"	"None"	1
"2021-08-14"	"E07000225"	"AY.4"	25
"2021-08-14"	"E07000225"	"AY.4.2"	2
"2021-08-14"	"E07000225"	"AY.46.5"	1
"2021-08-14"	"E07000225"	"AY.5"	3
"2021-08-14"	"E07000225"	"AY.6"	1
"2021-08-14"	"E07000225"	"AY.98"	1
"2021-08-14"	"E07000225"	"None"	7
"2021-08-14"	"E07000226"	"AY.120"	2
"2021-08-14"	"E07000226"	"AY.122"	1
"2021-08-14"	"E07000226"	"AY.4"	47
"2021-08-14"	"E07000226"	"AY.4.2"	1
"2021-08-14"	"E07000226"	"AY.46.5"	2
"2021-08-14"	"E07000226"	"AY.5"	13
"2021-08-14"	"E07000226"	"AY.6"	8
"2021-08-14"	"E07000226"	"AY.98"	1
"2021-08-14"	"E07000226"	"B.1.617.2"	4
"2021-08-14"	"E07000226"	"B.1.621.1"	1
"2021-08-14"	"E07000226"	"None"	5
"2021-08-14"	"E07000227"	"AY.4"	34
"2021-08-14"	"E07000227"	"AY.4.2"	1
"2021-08-14"	"E07000227"	"AY.43"	1
"2021-08-14"	"E07000227"	"AY.46.5"	1
"2021-08-14"	"E07000227"	"AY.5"	4
"2021-08-14"	"E07000227"	"AY.6"	8
"2021-08-14"	"E07000227"	"AY.9"	1
"2021-08-14"	"E07000227"	"None"	3
"2021-08-14"	"E07000228"	"AY.120"	1
"2021-08-14"	"E07000228"	"AY.4"	49
"2021-08-14"	"E07000228"	"AY.4.2"	2
"2021-08-14"	"E07000228"	"AY.4.5"	1
"2021-08-14"	"E07000228"	"AY.46.5"	1
"2021-08-14"	"E07000228"	"AY.5"	4
"2021-08-14"	"E07000228"	"AY.6"	4
"2021-08-14"	"E07000228"	"AY.9"	2
"2021-08-14"	"E07000228"	"AY.90"	1
"2021-08-14"	"E07000228"	"AY.98"	1
"2021-08-14"	"E07000228"	"B.1.617.2"	1
"2021-08-14"	"E07000228"	"None"	12
"2021-08-14"	"E07000229"	"AY.4"	28
"2021-08-14"	"E07000229"	"AY.5"	3
"2021-08-14"	"E07000229"	"AY.6"	3
"2021-08-14"	"E07000229"	"AY.98"	1
"2021-08-14"	"E07000229"	"None"	7
"2021-08-14"	"E07000234"	"AY.120"	9
"2021-08-14"	"E07000234"	"AY.4"	23
"2021-08-14"	"E07000234"	"AY.5"	3
"2021-08-14"	"E07000234"	"B.1.617.2"	2
"2021-08-14"	"E07000234"	"None"	4
"2021-08-14"	"E07000235"	"AY.120"	2
"2021-08-14"	"E07000235"	"AY.4"	7
"2021-08-14"	"E07000235"	"AY.98"	1
"2021-08-14"	"E07000235"	"B.1.617.2"	1
"2021-08-14"	"E07000235"	"None"	7
"2021-08-14"	"E07000236"	"AY.120"	1
"2021-08-14"	"E07000236"	"AY.4"	14
"2021-08-14"	"E07000236"	"AY.43.2"	1
"2021-08-14"	"E07000236"	"AY.5"	1
"2021-08-14"	"E07000236"	"AY.98"	1
"2021-08-14"	"E07000236"	"B.1.617.2"	1
"2021-08-14"	"E07000236"	"None"	5
"2021-08-14"	"E07000237"	"AY.120"	2
"2021-08-14"	"E07000237"	"AY.4"	19
"2021-08-14"	"E07000237"	"AY.43"	1
"2021-08-14"	"E07000237"	"AY.46.5"	2
"2021-08-14"	"E07000237"	"AY.5"	1
"2021-08-14"	"E07000237"	"AY.9"	1
"2021-08-14"	"E07000237"	"B.1.617.2"	2
"2021-08-14"	"E07000237"	"None"	19
"2021-08-14"	"E07000238"	"AY.4"	29
"2021-08-14"	"E07000238"	"AY.4.2"	2
"2021-08-14"	"E07000238"	"AY.46.5"	1
"2021-08-14"	"E07000238"	"AY.6"	1
"2021-08-14"	"E07000238"	"AY.7"	1
"2021-08-14"	"E07000238"	"B.1.617.2"	2
"2021-08-14"	"E07000238"	"None"	4
"2021-08-14"	"E07000239"	"AY.120"	1
"2021-08-14"	"E07000239"	"AY.4"	21
"2021-08-14"	"E07000239"	"AY.4.2"	2
"2021-08-14"	"E07000239"	"AY.5"	1
"2021-08-14"	"E07000239"	"B.1.617.2"	3
"2021-08-14"	"E07000239"	"None"	5
"2021-08-14"	"E07000240"	"AY.11"	1
"2021-08-14"	"E07000240"	"AY.111"	1
"2021-08-14"	"E07000240"	"AY.4"	58
"2021-08-14"	"E07000240"	"AY.4.2"	1
"2021-08-14"	"E07000240"	"AY.43"	2
"2021-08-14"	"E07000240"	"AY.5"	3
"2021-08-14"	"E07000240"	"AY.6"	5
"2021-08-14"	"E07000240"	"AY.9"	2
"2021-08-14"	"E07000240"	"B.1.617.2"	1
"2021-08-14"	"E07000240"	"None"	15
"2021-08-14"	"E07000241"	"AY.120"	3
"2021-08-14"	"E07000241"	"AY.4"	37
"2021-08-14"	"E07000241"	"AY.4.2"	1
"2021-08-14"	"E07000241"	"AY.43"	1
"2021-08-14"	"E07000241"	"AY.5"	1
"2021-08-14"	"E07000241"	"AY.6"	2
"2021-08-14"	"E07000241"	"AY.7"	1
"2021-08-14"	"E07000241"	"AY.9"	1
"2021-08-14"	"E07000241"	"AY.98"	1
"2021-08-14"	"E07000241"	"B.1.617.2"	2
"2021-08-14"	"E07000241"	"None"	6
"2021-08-14"	"E07000242"	"AY.120"	2
"2021-08-14"	"E07000242"	"AY.34"	2
"2021-08-14"	"E07000242"	"AY.4"	62
"2021-08-14"	"E07000242"	"AY.4.1"	1
"2021-08-14"	"E07000242"	"AY.4.2"	2
"2021-08-14"	"E07000242"	"AY.46.5"	3
"2021-08-14"	"E07000242"	"AY.5"	3
"2021-08-14"	"E07000242"	"AY.6"	1
"2021-08-14"	"E07000242"	"AY.9"	1
"2021-08-14"	"E07000242"	"AY.98"	1
"2021-08-14"	"E07000242"	"B.1.617.2"	2
"2021-08-14"	"E07000242"	"None"	5
"2021-08-14"	"E07000243"	"AY.120"	4
"2021-08-14"	"E07000243"	"AY.4"	121
"2021-08-14"	"E07000243"	"AY.4.4"	1
"2021-08-14"	"E07000243"	"AY.43"	6
"2021-08-14"	"E07000243"	"AY.46.5"	1
"2021-08-14"	"E07000243"	"AY.5"	4
"2021-08-14"	"E07000243"	"AY.5.4"	1
"2021-08-14"	"E07000243"	"AY.6"	3
"2021-08-14"	"E07000243"	"AY.7"	3
"2021-08-14"	"E07000243"	"AY.9"	1
"2021-08-14"	"E07000243"	"AY.98"	3
"2021-08-14"	"E07000243"	"B.1.617.2"	1
"2021-08-14"	"E07000243"	"None"	8
"2021-08-14"	"E07000244"	"AY.120"	2
"2021-08-14"	"E07000244"	"AY.4"	49
"2021-08-14"	"E07000244"	"AY.4.2"	2
"2021-08-14"	"E07000244"	"AY.42"	4
"2021-08-14"	"E07000244"	"AY.5"	1
"2021-08-14"	"E07000244"	"AY.6"	4
"2021-08-14"	"E07000244"	"AY.9.2"	1
"2021-08-14"	"E07000244"	"None"	11
"2021-08-14"	"E07000245"	"AY.4"	51
"2021-08-14"	"E07000245"	"AY.4.2"	1
"2021-08-14"	"E07000245"	"AY.43"	2
"2021-08-14"	"E07000245"	"AY.46.5"	1
"2021-08-14"	"E07000245"	"AY.5"	1
"2021-08-14"	"E07000245"	"AY.6"	2
"2021-08-14"	"E07000245"	"AY.7"	4
"2021-08-14"	"E07000245"	"AY.98"	1
"2021-08-14"	"E07000245"	"None"	6
"2021-08-14"	"E07000246"	"AY.120"	2
"2021-08-14"	"E07000246"	"AY.4"	38
"2021-08-14"	"E07000246"	"AY.5"	2
"2021-08-14"	"E07000246"	"AY.6"	4
"2021-08-14"	"E07000246"	"AY.9"	4
"2021-08-14"	"E07000246"	"None"	15
"2021-08-14"	"E08000001"	"AY.120"	1
"2021-08-14"	"E08000001"	"AY.4"	78
"2021-08-14"	"E08000001"	"AY.4.2"	1
"2021-08-14"	"E08000001"	"AY.5"	1
"2021-08-14"	"E08000001"	"AY.6"	1
"2021-08-14"	"E08000001"	"B.1.617.2"	3
"2021-08-14"	"E08000001"	"None"	3
"2021-08-14"	"E08000002"	"AY.120"	1
"2021-08-14"	"E08000002"	"AY.4"	35
"2021-08-14"	"E08000002"	"AY.5"	1
"2021-08-14"	"E08000002"	"AY.6"	2
"2021-08-14"	"E08000002"	"AY.9"	1
"2021-08-14"	"E08000002"	"B.1.617.2"	1
"2021-08-14"	"E08000002"	"None"	14
"2021-08-14"	"E08000003"	"AY.120"	3
"2021-08-14"	"E08000003"	"AY.4"	119
"2021-08-14"	"E08000003"	"AY.4.2"	1
"2021-08-14"	"E08000003"	"AY.43"	1
"2021-08-14"	"E08000003"	"AY.5"	2
"2021-08-14"	"E08000003"	"AY.6"	1
"2021-08-14"	"E08000003"	"AY.90"	1
"2021-08-14"	"E08000003"	"None"	12
"2021-08-14"	"E08000004"	"AY.111"	1
"2021-08-14"	"E08000004"	"AY.120"	1
"2021-08-14"	"E08000004"	"AY.4"	86
"2021-08-14"	"E08000004"	"AY.5"	9
"2021-08-14"	"E08000004"	"AY.9"	4
"2021-08-14"	"E08000004"	"AY.98"	3
"2021-08-14"	"E08000004"	"B.1.617.2"	2
"2021-08-14"	"E08000004"	"None"	42
"2021-08-14"	"E08000005"	"AY.120"	2
"2021-08-14"	"E08000005"	"AY.4"	55
"2021-08-14"	"E08000005"	"AY.46.5"	1
"2021-08-14"	"E08000005"	"AY.6"	2
"2021-08-14"	"E08000005"	"AY.89"	1
"2021-08-14"	"E08000005"	"AY.98"	1
"2021-08-14"	"E08000005"	"B.1.617.2"	3
"2021-08-14"	"E08000005"	"None"	18
"2021-08-14"	"E08000006"	"AY.120"	2
"2021-08-14"	"E08000006"	"AY.4"	62
"2021-08-14"	"E08000006"	"AY.46.5"	1
"2021-08-14"	"E08000006"	"AY.5"	3
"2021-08-14"	"E08000006"	"AY.6"	2
"2021-08-14"	"E08000006"	"AY.89"	1
"2021-08-14"	"E08000006"	"AY.90"	1
"2021-08-14"	"E08000006"	"B.1.617.2"	1
"2021-08-14"	"E08000006"	"None"	3
"2021-08-14"	"E08000007"	"AY.120"	2
