"areaCode","areaName","areaType","date","age","VaccineRegisterPopulationByVaccinationDate","cumPeopleVaccinatedCompleteByVaccinationDate","newPeopleVaccinatedCompleteByVaccinationDate","cumPeopleVaccinatedFirstDoseByVaccinationDate","newPeopleVaccinatedFirstDoseByVaccinationDate","cumPeopleVaccinatedSecondDoseByVaccinationDate","newPeopleVaccinatedSecondDoseByVaccinationDate","cumVaccinationFirstDoseUptakeByVaccinationDatePercentage","cumVaccinationCompleteCoverageByVaccinationDatePercentage","cumVaccinationSecondDoseUptakeByVaccinationDatePercentage"
"E92000001","England","nation","2021-08-31","35_39",4577399,2785467,9221,3184142,1431,2785467,9221,69.6,60.9,60.9
"E92000001","England","nation","2021-08-31","40_44",4203330,2924511,3947,3169175,857,2924511,3947,75.4,69.6,69.6
"E92000001","England","nation","2021-08-31","45_49",3990390,3057833,2430,3234218,610,3057833,2430,81.1,76.6,76.6
"E92000001","England","nation","2021-08-31","50_54",4243493,3513459,1233,3645576,399,3513459,1233,85.9,82.8,82.8
"E92000001","England","nation","2021-08-31","55_59",4117987,3529238,849,3642741,253,3529238,849,88.5,85.7,85.7
"E92000001","England","nation","2021-08-31","60_64",3506304,3083230,501,3166720,172,3083230,501,90.3,87.9,87.9
"E92000001","England","nation","2021-08-31","65_69",2918584,2647075,283,2688943,99,2647075,283,92.1,90.7,90.7
"E92000001","England","nation","2021-08-31","70_74",2860450,2669823,182,2698024,53,2669823,182,94.3,93.3,93.3
"E92000001","England","nation","2021-08-31","75_79",2155056,2037598,107,2057053,34,2037598,107,95.5,94.5,94.5
"E92000001","England","nation","2021-08-31","80_84",1437161,1354326,81,1373631,16,1354326,81,95.6,94.2,94.2
"E92000001","England","nation","2021-08-31","85_89",885995,832852,49,847115,14,832852,49,95.6,94,94
"E92000001","England","nation","2021-08-31","90+",499919,460907,42,470327,8,460907,42,94.1,92.2,92.2
"E92000001","England","nation","2021-08-30","12_15",2879525,683,6,15733,294,683,6,0.5,0,0
"E92000001","England","nation","2021-08-30","16_17",1369364,73204,148,516082,7705,73204,148,37.7,5.3,5.3
"E92000001","England","nation","2021-08-30","18_24",5331859,2055857,22942,3367385,2408,2055857,22942,63.2,38.6,38.6
"E92000001","England","nation","2021-08-30","25_29",4505879,2026625,11803,2792632,1372,2026625,11803,62,45,45
"E92000001","England","nation","2021-08-30","30_34",4816149,2551653,8329,3125995,1080,2551653,8329,64.9,53,53
"E92000001","England","nation","2021-08-30","35_39",4577399,2776246,4494,3182711,760,2776246,4494,69.5,60.7,60.7
"E92000001","England","nation","2021-08-30","40_44",4203330,2920564,1803,3168318,427,2920564,1803,75.4,69.5,69.5
"E92000001","England","nation","2021-08-30","45_49",3990390,3055403,1064,3233608,268,3055403,1064,81,76.6,76.6
"E92000001","England","nation","2021-08-30","50_54",4243493,3512226,499,3645177,187,3512226,499,85.9,82.8,82.8
"E92000001","England","nation","2021-08-30","55_59",4117987,3528389,321,3642488,108,3528389,321,88.5,85.7,85.7
"E92000001","England","nation","2021-08-30","60_64",3506304,3082729,150,3166548,71,3082729,150,90.3,87.9,87.9
"E92000001","England","nation","2021-08-30","65_69",2918584,2646792,101,2688844,34,2646792,101,92.1,90.7,90.7
"E92000001","England","nation","2021-08-30","70_74",2860450,2669641,45,2697971,14,2669641,45,94.3,93.3,93.3
"E92000001","England","nation","2021-08-30","75_79",2155056,2037491,23,2057019,9,2037491,23,95.5,94.5,94.5
"E92000001","England","nation","2021-08-30","80_84",1437161,1354245,16,1373615,7,1354245,16,95.6,94.2,94.2
"E92000001","England","nation","2021-08-30","85_89",885995,832803,7,847101,0,832803,7,95.6,94,94
"E92000001","England","nation","2021-08-30","90+",499919,460865,2,470319,1,460865,2,94.1,92.2,92.2
"E92000001","England","nation","2021-08-29","12_15",2879525,677,4,15439,674,677,4,0.5,0,0
"E92000001","England","nation","2021-08-29","16_17",1369364,73056,201,508377,10649,73056,201,37.1,5.3,5.3
"E92000001","England","nation","2021-08-29","18_24",5331859,2032915,26662,3364977,2832,2032915,26662,63.1,38.1,38.1
"E92000001","England","nation","2021-08-29","25_29",4505879,2014822,14716,2791260,1707,2014822,14716,61.9,44.7,44.7
"E92000001","England","nation","2021-08-29","30_34",4816149,2543324,11589,3124915,1403,2543324,11589,64.9,52.8,52.8
"E92000001","England","nation","2021-08-29","35_39",4577399,2771752,6505,3181951,869,2771752,6505,69.5,60.6,60.6
"E92000001","England","nation","2021-08-29","40_44",4203330,2918761,2373,3167891,561,2918761,2373,75.4,69.4,69.4
"E92000001","England","nation","2021-08-29","45_49",3990390,3054339,1453,3233340,379,3054339,1453,81,76.5,76.5
"E92000001","England","nation","2021-08-29","50_54",4243493,3511727,743,3644990,233,3511727,743,85.9,82.8,82.8
"E92000001","England","nation","2021-08-29","55_59",4117987,3528068,451,3642380,152,3528068,451,88.5,85.7,85.7
"E92000001","England","nation","2021-08-29","60_64",3506304,3082579,253,3166477,94,3082579,253,90.3,87.9,87.9
"E92000001","England","nation","2021-08-29","65_69",2918584,2646691,119,2688810,37,2646691,119,92.1,90.7,90.7
"E92000001","England","nation","2021-08-29","70_74",2860450,2669596,57,2697957,19,2669596,57,94.3,93.3,93.3
"E92000001","England","nation","2021-08-29","75_79",2155056,2037468,39,2057010,12,2037468,39,95.5,94.5,94.5
"E92000001","England","nation","2021-08-29","80_84",1437161,1354229,29,1373608,9,1354229,29,95.6,94.2,94.2
"E92000001","England","nation","2021-08-29","85_89",885995,832796,15,847101,1,832796,15,95.6,94,94
"E92000001","England","nation","2021-08-29","90+",499919,460863,11,470318,2,460863,11,94.1,92.2,92.2
"E92000001","England","nation","2021-08-28","12_15",2879525,673,10,14765,1463,673,10,0.5,0,0
"E92000001","England","nation","2021-08-28","16_17",1369364,72855,450,497728,20322,72855,450,36.3,5.3,5.3
"E92000001","England","nation","2021-08-28","18_24",5331859,2006253,47088,3362145,5150,2006253,47088,63.1,37.6,37.6
"E92000001","England","nation","2021-08-28","25_29",4505879,2000106,25896,2789553,3132,2000106,25896,61.9,44.4,44.4
"E92000001","England","nation","2021-08-28","30_34",4816149,2531735,20784,3123512,2589,2531735,20784,64.9,52.6,52.6
"E92000001","England","nation","2021-08-28","35_39",4577399,2765247,11987,3181082,1756,2765247,11987,69.5,60.4,60.4
"E92000001","England","nation","2021-08-28","40_44",4203330,2916388,4651,3167330,978,2916388,4651,75.4,69.4,69.4
"E92000001","England","nation","2021-08-28","45_49",3990390,3052886,2985,3232961,683,3052886,2985,81,76.5,76.5
"E92000001","England","nation","2021-08-28","50_54",4243493,3510984,1490,3644757,441,3510984,1490,85.9,82.7,82.7
"E92000001","England","nation","2021-08-28","55_59",4117987,3527617,1048,3642228,300,3527617,1048,88.4,85.7,85.7
"E92000001","England","nation","2021-08-28","60_64",3506304,3082326,570,3166383,174,3082326,570,90.3,87.9,87.9
"E92000001","England","nation","2021-08-28","65_69",2918584,2646572,267,2688773,82,2646572,267,92.1,90.7,90.7
"E92000001","England","nation","2021-08-28","70_74",2860450,2669539,152,2697938,49,2669539,152,94.3,93.3,93.3
"E92000001","England","nation","2021-08-28","75_79",2155056,2037429,65,2056998,18,2037429,65,95.4,94.5,94.5
"E92000001","England","nation","2021-08-28","80_84",1437161,1354200,49,1373599,15,1354200,49,95.6,94.2,94.2
"E92000001","England","nation","2021-08-28","85_89",885995,832781,29,847100,10,832781,29,95.6,94,94
"E92000001","England","nation","2021-08-28","90+",499919,460852,7,470316,3,460852,7,94.1,92.2,92.2
"E92000001","England","nation","2021-08-27","12_15",2879525,663,8,13302,1273,663,8,0.5,0,0
"E92000001","England","nation","2021-08-27","16_17",1369364,72405,437,477406,19757,72405,437,34.9,5.3,5.3
"E92000001","England","nation","2021-08-27","18_24",5331859,1959165,44834,3356995,5279,1959165,44834,63,36.7,36.7
"E92000001","England","nation","2021-08-27","25_29",4505879,1974210,25563,2786421,3016,1974210,25563,61.8,43.8,43.8
"E92000001","England","nation","2021-08-27","30_34",4816149,2510951,21663,3120923,2646,2510951,21663,64.8,52.1,52.1
"E92000001","England","nation","2021-08-27","35_39",4577399,2753260,12296,3179326,1783,2753260,12296,69.5,60.1,60.1
"E92000001","England","nation","2021-08-27","40_44",4203330,2911737,4443,3166352,1109,2911737,4443,75.3,69.3,69.3
"E92000001","England","nation","2021-08-27","45_49",3990390,3049901,2801,3232278,746,3049901,2801,81,76.4,76.4
"E92000001","England","nation","2021-08-27","50_54",4243493,3509494,1405,3644316,452,3509494,1405,85.9,82.7,82.7
"E92000001","England","nation","2021-08-27","55_59",4117987,3526569,932,3641928,319,3526569,932,88.4,85.6,85.6
"E92000001","England","nation","2021-08-27","60_64",3506304,3081756,566,3166209,189,3081756,566,90.3,87.9,87.9
"E92000001","England","nation","2021-08-27","65_69",2918584,2646305,307,2688691,100,2646305,307,92.1,90.7,90.7
"E92000001","England","nation","2021-08-27","70_74",2860450,2669387,146,2697889,62,2669387,146,94.3,93.3,93.3
"E92000001","England","nation","2021-08-27","75_79",2155056,2037364,112,2056980,45,2037364,112,95.4,94.5,94.5
"E92000001","England","nation","2021-08-27","80_84",1437161,1354151,57,1373584,23,1354151,57,95.6,94.2,94.2
"E92000001","England","nation","2021-08-27","85_89",885995,832752,55,847090,18,832752,55,95.6,94,94
"E92000001","England","nation","2021-08-27","90+",499919,460845,25,470313,12,460845,25,94.1,92.2,92.2
"E92000001","England","nation","2021-08-26","12_15",2879525,655,9,12029,2017,655,9,0.4,0,0
"E92000001","England","nation","2021-08-26","16_17",1369364,71968,517,457649,25956,71968,517,33.4,5.3,5.3
"E92000001","England","nation","2021-08-26","18_24",5331859,1914331,52958,3351716,6096,1914331,52958,62.9,35.9,35.9
"E92000001","England","nation","2021-08-26","25_29",4505879,1948647,28168,2783405,3235,1948647,28168,61.8,43.2,43.2
"E92000001","England","nation","2021-08-26","30_34",4816149,2489288,21896,3118277,2663,2489288,21896,64.7,51.7,51.7
"E92000001","England","nation","2021-08-26","35_39",4577399,2740964,12640,3177543,1842,2740964,12640,69.4,59.9,59.9
"E92000001","England","nation","2021-08-26","40_44",4203330,2907294,4568,3165243,1069,2907294,4568,75.3,69.2,69.2
"E92000001","England","nation","2021-08-26","45_49",3990390,3047100,2837,3231532,817,3047100,2837,81,76.4,76.4
"E92000001","England","nation","2021-08-26","50_54",4243493,3508089,1409,3643864,519,3508089,1409,85.9,82.7,82.7
"E92000001","England","nation","2021-08-26","55_59",4117987,3525637,972,3641609,344,3525637,972,88.4,85.6,85.6
"E92000001","England","nation","2021-08-26","60_64",3506304,3081190,559,3166020,228,3081190,559,90.3,87.9,87.9
"E92000001","England","nation","2021-08-26","65_69",2918584,2645998,328,2688591,134,2645998,328,92.1,90.7,90.7
"E92000001","England","nation","2021-08-26","70_74",2860450,2669241,222,2697827,70,2669241,222,94.3,93.3,93.3
"E92000001","England","nation","2021-08-26","75_79",2155056,2037252,134,2056935,37,2037252,134,95.4,94.5,94.5
"E92000001","England","nation","2021-08-26","80_84",1437161,1354094,84,1373561,21,1354094,84,95.6,94.2,94.2
"E92000001","England","nation","2021-08-26","85_89",885995,832697,55,847072,18,832697,55,95.6,94,94
"E92000001","England","nation","2021-08-26","90+",499919,460820,33,470301,9,460820,33,94.1,92.2,92.2
"E92000001","England","nation","2021-08-25","12_15",2879525,646,15,10012,1889,646,15,0.3,0,0
"E92000001","England","nation","2021-08-25","16_17",1369364,71451,546,431693,31584,71451,546,31.5,5.2,5.2
"E92000001","England","nation","2021-08-25","18_24",5331859,1861373,53249,3345620,6230,1861373,53249,62.7,34.9,34.9
"E92000001","England","nation","2021-08-25","25_29",4505879,1920479,28772,2780170,3451,1920479,28772,61.7,42.6,42.6
"E92000001","England","nation","2021-08-25","30_34",4816149,2467392,21788,3115614,2713,2467392,21788,64.7,51.2,51.2
"E92000001","England","nation","2021-08-25","35_39",4577399,2728324,12232,3175701,1915,2728324,12232,69.4,59.6,59.6
"E92000001","England","nation","2021-08-25","40_44",4203330,2902726,4513,3164174,1119,2902726,4513,75.3,69.1,69.1
"E92000001","England","nation","2021-08-25","45_49",3990390,3044263,2739,3230715,742,3044263,2739,81,76.3,76.3
"E92000001","England","nation","2021-08-25","50_54",4243493,3506680,1443,3643345,524,3506680,1443,85.9,82.6,82.6
"E92000001","England","nation","2021-08-25","55_59",4117987,3524665,914,3641265,370,3524665,914,88.4,85.6,85.6
"E92000001","England","nation","2021-08-25","60_64",3506304,3080631,541,3165792,235,3080631,541,90.3,87.9,87.9
"E92000001","England","nation","2021-08-25","65_69",2918584,2645670,299,2688457,110,2645670,299,92.1,90.6,90.6
"E92000001","England","nation","2021-08-25","70_74",2860450,2669019,185,2697757,70,2669019,185,94.3,93.3,93.3
"E92000001","England","nation","2021-08-25","75_79",2155056,2037118,97,2056898,46,2037118,97,95.4,94.5,94.5
"E92000001","England","nation","2021-08-25","80_84",1437161,1354010,82,1373540,19,1354010,82,95.6,94.2,94.2
"E92000001","England","nation","2021-08-25","85_89",885995,832642,49,847054,21,832642,49,95.6,94,94
"E92000001","England","nation","2021-08-25","90+",499919,460787,29,470292,12,460787,29,94.1,92.2,92.2
"E92000001","England","nation","2021-08-24","12_15",2879525,631,5,8123,1110,631,5,0.3,0,0
"E92000001","England","nation","2021-08-24","16_17",1369364,70905,492,400109,28693,70905,492,29.2,5.2,5.2
"E92000001","England","nation","2021-08-24","18_24",5331859,1808124,52772,3339390,6197,1808124,52772,62.6,33.9,33.9
"E92000001","England","nation","2021-08-24","25_29",4505879,1891707,27716,2776719,3289,1891707,27716,61.6,42,42
"E92000001","England","nation","2021-08-24","30_34",4816149,2445604,20336,3112901,2568,2445604,20336,64.6,50.8,50.8
"E92000001","England","nation","2021-08-24","35_39",4577399,2716092,11563,3173786,1822,2716092,11563,69.3,59.3,59.3
"E92000001","England","nation","2021-08-24","40_44",4203330,2898213,4349,3163055,1040,2898213,4349,75.3,69,69
"E92000001","England","nation","2021-08-24","45_49",3990390,3041524,2601,3229973,710,3041524,2601,80.9,76.2,76.2
"E92000001","England","nation","2021-08-24","50_54",4243493,3505237,1357,3642821,489,3505237,1357,85.8,82.6,82.6
"E92000001","England","nation","2021-08-24","55_59",4117987,3523751,902,3640895,320,3523751,902,88.4,85.6,85.6
"E92000001","England","nation","2021-08-24","60_64",3506304,3080090,489,3165557,201,3080090,489,90.3,87.8,87.8
"E92000001","England","nation","2021-08-24","65_69",2918584,2645371,282,2688347,123,2645371,282,92.1,90.6,90.6
"E92000001","England","nation","2021-08-24","70_74",2860450,2668834,159,2697687,73,2668834,159,94.3,93.3,93.3
"E92000001","England","nation","2021-08-24","75_79",2155056,2037021,102,2056852,45,2037021,102,95.4,94.5,94.5
"E92000001","England","nation","2021-08-24","80_84",1437161,1353928,63,1373521,21,1353928,63,95.6,94.2,94.2
"E92000001","England","nation","2021-08-24","85_89",885995,832593,35,847033,13,832593,35,95.6,94,94
"E92000001","England","nation","2021-08-24","90+",499919,460758,24,470280,6,460758,24,94.1,92.2,92.2
"E92000001","England","nation","2021-08-23","12_15",2879525,626,5,7013,638,626,5,0.2,0,0
"E92000001","England","nation","2021-08-23","16_17",1369364,70413,347,371416,22259,70413,347,27.1,5.1,5.1
"E92000001","England","nation","2021-08-23","18_24",5331859,1755352,46675,3333193,5086,1755352,46675,62.5,32.9,32.9
"E92000001","England","nation","2021-08-23","25_29",4505879,1863991,27512,2773430,2658,1863991,27512,61.6,41.4,41.4
"E92000001","England","nation","2021-08-23","30_34",4816149,2425268,18179,3110333,1959,2425268,18179,64.6,50.4,50.4
"E92000001","England","nation","2021-08-23","35_39",4577399,2704529,9982,3171964,1356,2704529,9982,69.3,59.1,59.1
"E92000001","England","nation","2021-08-23","40_44",4203330,2893864,3958,3162015,797,2893864,3958,75.2,68.8,68.8
"E92000001","England","nation","2021-08-23","45_49",3990390,3038923,2402,3229263,580,3038923,2402,80.9,76.2,76.2
"E92000001","England","nation","2021-08-23","50_54",4243493,3503880,1136,3642332,343,3503880,1136,85.8,82.6,82.6
"E92000001","England","nation","2021-08-23","55_59",4117987,3522849,752,3640575,264,3522849,752,88.4,85.5,85.5
"E92000001","England","nation","2021-08-23","60_64",3506304,3079601,438,3165356,147,3079601,438,90.3,87.8,87.8
"E92000001","England","nation","2021-08-23","65_69",2918584,2645089,220,2688224,88,2645089,220,92.1,90.6,90.6
"E92000001","England","nation","2021-08-23","70_74",2860450,2668675,131,2697614,43,2668675,131,94.3,93.3,93.3
"E92000001","England","nation","2021-08-23","75_79",2155056,2036919,71,2056807,23,2036919,71,95.4,94.5,94.5
"E92000001","England","nation","2021-08-23","80_84",1437161,1353865,45,1373500,20,1353865,45,95.6,94.2,94.2
"E92000001","England","nation","2021-08-23","85_89",885995,832558,24,847020,10,832558,24,95.6,94,94
"E92000001","England","nation","2021-08-23","90+",499919,460734,13,470274,5,460734,13,94.1,92.2,92.2
"E92000001","England","nation","2021-08-22","12_15",2879525,621,3,6375,490,621,3,0.2,0,0
"E92000001","England","nation","2021-08-22","16_17",1369364,70066,313,349157,20299,70066,313,25.5,5.1,5.1
"E92000001","England","nation","2021-08-22","18_24",5331859,1708677,39175,3328107,4099,1708677,39175,62.4,32,32
"E92000001","England","nation","2021-08-22","25_29",4505879,1836479,23045,2770772,2130,1836479,23045,61.5,40.8,40.8
"E92000001","England","nation","2021-08-22","30_34",4816149,2407089,16709,3108374,1691,2407089,16709,64.5,50,50
"E92000001","England","nation","2021-08-22","35_39",4577399,2694547,9439,3170608,1175,2694547,9439,69.3,58.9,58.9
"E92000001","England","nation","2021-08-22","40_44",4203330,2889906,3223,3161218,639,2889906,3223,75.2,68.8,68.8
"E92000001","England","nation","2021-08-22","45_49",3990390,3036521,2005,3228683,435,3036521,2005,80.9,76.1,76.1
"E92000001","England","nation","2021-08-22","50_54",4243493,3502744,964,3641989,313,3502744,964,85.8,82.5,82.5
"E92000001","England","nation","2021-08-22","55_59",4117987,3522097,617,3640311,210,3522097,617,88.4,85.5,85.5
"E92000001","England","nation","2021-08-22","60_64",3506304,3079163,330,3165209,111,3079163,330,90.3,87.8,87.8
"E92000001","England","nation","2021-08-22","65_69",2918584,2644869,167,2688136,55,2644869,167,92.1,90.6,90.6
"E92000001","England","nation","2021-08-22","70_74",2860450,2668544,86,2697571,27,2668544,86,94.3,93.3,93.3
"E92000001","England","nation","2021-08-22","75_79",2155056,2036848,33,2056784,9,2036848,33,95.4,94.5,94.5
"E92000001","England","nation","2021-08-22","80_84",1437161,1353820,19,1373480,11,1353820,19,95.6,94.2,94.2
"E92000001","England","nation","2021-08-22","85_89",885995,832534,11,847010,9,832534,11,95.6,94,94
"E92000001","England","nation","2021-08-22","90+",499919,460721,2,470269,1,460721,2,94.1,92.2,92.2
"E92000001","England","nation","2021-08-21","12_15",2879525,618,9,5885,1366,618,9,0.2,0,0
